"annotation_id","annotator","comment","created_at","id","lead_time","sentiment","updated_at"
410,"1","yo voy a decirlo de una vez, jamás voy a insultar a nadie que le guste algo como el formato de un torneo de fútbol, si a ti te gusta, perfecto, me alegra, a lo que sí voy a insultar es al formato que es una mierda de asno enorme, apestosa, grasienta, repugnante, putrefacta y también voy a insultar a lso que crearon este formato que son avariciosos hombres de traje que no les importan ni los aficionados ni a los jugadores, han sobre cargado el calendario de partidos, sólo para ver a los mismos de siempre avanzar a eliminatorias con el rendimiento más flojo posible como el city, el PSG y la juventus","2025-02-28T15:12:07.367723Z",409,2.867,"Irrelevant","2025-02-28T15:12:07.367741Z"
411,"1","Pobre su madrid verdad jajajaj
Antes podías ponerle rivales faciles mediante sorteos
Acá no, acá ya se sabe vs quien se enfrentarán
Nada de tus polémicas","2025-02-28T15:12:19.018524Z",410,1.506,"Irrelevant","2025-02-28T15:12:19.018540Z"
412,"1","Dios mío que analisis malo
Lo escucho y le encuentro argumentos en contra como lluvia
Dios mio","2025-02-28T15:12:22.625738Z",411,2.065,"Irrelevant","2025-02-28T15:12:22.625758Z"
413,"1","PARA CUANDO EL VIDEO DE "" POR QUE EL NEWCASTLE JUEGA QUE TE CAGAS "" QUE NOS DEBEN","2025-02-28T15:12:25.903965Z",412,2.128,"Irrelevant","2025-02-28T15:12:25.903985Z"
414,"1","Como se nota que estáis a sueldo de José Javier Hombrados y la liga asobal. Procedo a ver el vídeo.","2025-02-28T15:12:30.364760Z",413,2.655,"Irrelevant","2025-02-28T15:12:30.364778Z"
415,"1","Pablo guapeton","2025-02-28T15:12:34.790374Z",414,1.329,"Irrelevant","2025-02-28T15:12:34.790392Z"
416,"1","A mi el nuevo formato me encanta, buen vídeo cracks! Por cierto el directo de ayer divertidísimo","2025-02-28T15:12:38.601571Z",415,2.549,"Positive","2025-02-28T15:12:38.601589Z"
417,"1","Cocas de la liga MX mijo ustedes los españoles no lo entienden","2025-02-28T15:12:43.652745Z",416,3.191,"Irrelevant","2025-02-28T15:12:43.652766Z"
418,"1","A mi me gusta este nuevo formato, de lejos la mejor de todas","2025-02-28T15:12:46.607188Z",417,1.777,"Positive","2025-02-28T15:12:46.607208Z"
419,"1","Pues a mi me gusto el formato la verdad lo que me importa es el show y me lo estan dando ajjaa","2025-02-28T15:12:48.920808Z",418,1.683,"Positive","2025-02-28T15:12:48.920826Z"
420,"1","Ah claro y klo mejor seria la superliga jajaja poruq eno dejan que se den los partidos y un par de años para luego criticar?","2025-02-28T15:12:52.446035Z",419,5.463,"Neutral","2025-02-28T15:12:56.451272Z"
421,"1","El peor formato, , la champions se volvió un torneo de barrio.","2025-02-28T15:13:00.032909Z",420,1.875,"Negative","2025-02-28T15:13:00.032931Z"
422,"1","A mi me gusta","2025-02-28T15:13:03.063281Z",421,1.676,"Positive","2025-02-28T15:13:03.063303Z"
423,"1","¿Ha funcionado? Sí. Hasta donde sé se jugaron todos los partidos. ¿Gusta al aficionado? Por supuesto que no. ¿Y a los jugadores? Probablemente tampoco.","2025-02-28T15:13:09.934093Z",422,8.174,"Negative","2025-02-28T15:13:12.760640Z"
424,"1","este formato es una putiiiiiiiiiiiiiiisima mierda, tanto que estoy pasando bastante de la champions league. Me parece una pedazo de mierda. Espero dejar bien claro que me parece una pedazo de mierda para sacarle mas pasta al torneo. Deportivamente? Joder, vaya cagallón","2025-02-28T15:13:16.035296Z",423,1.995,"Negative","2025-02-28T15:13:16.035315Z"
425,"1","Algo que le quita morbo es que no hay equipos que caigan a europa league , deberia ser  que pasan a octavos de champions del 1 al 16 en clasificacion,  del 1 a 8 jugaran la vuelta de octavos en casa y que del 17 a 24 caigan a europa league lo haria mas competitivo  no se ganaria igual de dinero que es lo que supone el nuevo formato con sus diecises avos de champions","2025-02-28T15:13:20.831875Z",424,4.284,"Neutral","2025-02-28T15:13:20.831895Z"
426,"1","que se quede el nuevo formato con menos equipos (20) los demás que se vayan a europa y conferencia","2025-02-28T15:13:24.528871Z",425,2.531,"Irrelevant","2025-02-28T15:13:24.528890Z"
427,"1","Este analisis es malo desde que hablan desde los resultados
Este tipo de analisis de posiciones no lo ví en el video previo a empezar la champions","2025-02-28T15:13:27.840248Z",426,1.89,"Irrelevant","2025-02-28T15:13:27.840271Z"
428,"1","Este analisis es malo desde que hablan desde los resultados
Este tipo de analisis de posiciones no lo ví en el video previo a empezar la champions","2025-02-28T15:13:30.864063Z",427,1.782,"Irrelevant","2025-02-28T15:13:30.864083Z"
429,"1","La verdad que os estáis columpiando un poco","2025-02-28T15:13:33.787434Z",428,1.704,"Irrelevant","2025-02-28T15:13:33.787453Z"
430,"1","Pff este vídeo me hizo odiar aun mas la nueva champions. Que asco.","2025-02-28T15:13:41.837625Z",429,4.956,"Negative","2025-02-28T15:13:41.837645Z"
431,"1","Que vuelva la fase de grupos, con 32 equipos, descensos a europea league para el tercero de cada grupo y menos equipos de las grandes ligas","2025-02-28T15:13:46.680273Z",430,3.66,"Negative","2025-02-28T15:13:46.680291Z"
432,"1","No estoy de acuerdo","2025-02-28T15:13:49.079172Z",431,1.26,"Negative","2025-02-28T15:13:49.079193Z"
433,"1","Si, siguiente video Nacho fantasma","2025-02-28T15:13:52.124117Z",432,2.607,"Irrelevant","2025-02-28T15:13:52.124138Z"
434,"1","pablo no le gusta por que el chelsea le fue mal jejejeje","2025-02-28T15:13:55.084990Z",433,1.622,"Irrelevant","2025-02-28T15:13:55.085010Z"
435,"1","Se extraña a ilie","2025-02-28T15:13:58.048722Z",434,1.566,"Irrelevant","2025-02-28T15:13:58.048741Z"
436,"1","Pablo el más hater de la UEFA","2025-02-28T15:14:01.874740Z",435,2.407,"Irrelevant","2025-02-28T15:14:01.874762Z"
437,"1","Es aburrido esta hecho para salvar a todos se le quito emocion","2025-02-28T15:14:08.718461Z",436,5.356,"Negative","2025-02-28T15:14:08.718480Z"
438,"1","La verdad este formato no está tan mal como pensaba a la primera, pero el antiguo formato sigue siendo indiscutiblemente mejor ️","2025-02-28T15:14:16.301070Z",437,6.037,"Neutral","2025-02-28T15:14:16.301102Z"
439,"1","Me da igual la opinión de ustedes vengo a putear, saludos","2025-02-28T15:14:20.257275Z",438,2.652,"Irrelevant","2025-02-28T15:14:20.257297Z"
440,"1","Buah que pésimo análisis Dios mío
Más fanatizado imposible","2025-02-28T15:14:23.192519Z",439,2.514,"Irrelevant","2025-02-28T15:14:23.192540Z"
441,"1","respeto su opinion de mierda pero me quedo con este formato un saludo","2025-02-28T15:14:29.197248Z",440,4.666,"Neutral","2025-02-28T15:14:29.197267Z"
442,"1","Como que había poca emoción, como que poca emoción ... claaaaro ya... como no estaba el Newcastle ni el Chelsea pues claro que va a haber poca emoción.. pero que fantasmas con lo de poca emoción... fantasmas","2025-02-28T15:14:32.440031Z",441,1.996,"Irrelevant","2025-02-28T15:14:32.440051Z"
443,"1","Haber si no gana Madrid Champions jajaja","2025-02-28T15:14:35.643434Z",442,1.284,"Irrelevant","2025-02-28T15:14:35.643453Z"
444,"1","35 segundos y 0 vistas. Canal en ascendencia","2025-02-28T15:14:39.217035Z",443,1.924,"Irrelevant","2025-02-28T15:14:39.217056Z"
445,"1","A mí no me convenció. No me gusta la fase de grupos pero siempre habia algún partido interesante o algún último partido donde hay alguien exigido. Aquí no hubo mucho de eso.

Creo que para que el campeonato sea más entretenido, tendrían que reducir la cantidad de equipos y partidos, porque se sentiría que hay más que perder en cada partido.","2025-02-28T15:14:45.001632Z",444,3.845,"Negative","2025-02-28T15:14:45.001650Z"
446,"1","Es muy faltoso pedir que esté vídeo vaya a la lista de reproducción de opiniones de mierda?","2025-02-28T15:14:48.719307Z",445,2.231,"Irrelevant","2025-02-28T15:14:48.719326Z"
447,"1","Sencillamente este formato es una mierda..","2025-02-28T15:14:52.043793Z",446,1.786,"Negative","2025-02-28T15:14:52.043812Z"
448,"1","El peor video que han hecho, me parecen muy débiles todos sus puntos, todo lo que dicen es subjetivo y no se dan cuenta","2025-02-28T15:14:54.781201Z",447,1.47,"Irrelevant","2025-02-28T15:14:54.781219Z"
449,"1","El formato con diversos calendarios para diversos equipos deberia ser descalificante por si solo. Imagina decir que el CIty ganó la premier por encima del Arsenal cada uno jugando 9 partidos, contra rivales diferentes y sin enfrentarse entre sí. (Que si que la champions no se gana en la fase de grupo(s) pero es ridiculo comparar dos equipos que jugaron calendarios completamente distintos)","2025-02-28T15:14:56.780749Z",448,1.424,"Irrelevant","2025-02-28T15:14:56.780767Z"
450,"1","Este formato de champions es tan basura y poco interesante que solo vi 2 partidos de esta primera fase de la championzzzzzzzz, por cierto que fachero que andas pablo maquina mistica","2025-02-28T15:15:00.035530Z",449,1.998,"Negative","2025-02-28T15:15:00.035549Z"
451,"1","Que buen video Pablo, ojalá sea el último","2025-02-28T15:15:04.498653Z",450,3.051,"Irrelevant","2025-02-28T15:15:04.498672Z"
452,"1","8:54: en europa league si está pasando eso, con la mayoría de equipos jugándose algo, pero sigue siendo extremadamente injusto","2025-02-28T15:15:09.449890Z",451,1.183,"Irrelevant","2025-02-28T15:15:09.449922Z"
453,"1","El nuevo formato es utter woke nonsense","2025-02-28T15:15:14.463675Z",452,3.719,"Negative","2025-02-28T15:15:14.463698Z"
454,"1","Mi formato ideal sería como la Fa Cup, que cualquier equipo pueda jugar contra cualquiera, y que desde un primer momento sea eliminación directa.","2025-02-28T15:15:17.236924Z",453,1.465,"Irrelevant","2025-02-28T15:15:17.236943Z"
455,"1","El Young Boys le ganó al Galatasaray en la previa y quedo el 36/36
El Crvena Zvezda eliminó al Bodo Glimt y no hicieron nada
El propio Bodo Glimt hubiera dado mas guerra em Champions League","2025-02-28T15:15:19.613108Z",454,1.257,"Irrelevant","2025-02-28T15:15:19.613134Z"
456,"1","El de la conference es el mejor desde mi punto de vista y encima la juega el chelsea que más podemos pedir","2025-02-28T15:15:25.227897Z",455,4.403,"Neutral","2025-02-28T15:15:25.227916Z"
457,"1","Me parece una basura la verdad","2025-02-28T15:15:28.931382Z",456,2.688,"Negative","2025-02-28T15:15:28.931399Z"
458,"1","Buuuu pésimo analisis
Sesgado","2025-02-28T15:15:32.822515Z",457,2.636,"Irrelevant","2025-02-28T15:15:32.822536Z"
459,"1","Yo creo que la solución es una superliga en la que el Real Madrid no está envuelta en actos puesto que son muy corruptos","2025-02-28T15:15:37.299355Z",458,1.761,"Irrelevant","2025-02-28T15:15:37.299400Z"
460,"1","Mucho lloran","2025-02-28T15:15:39.873690Z",459,1.243,"Irrelevant","2025-02-28T15:15:39.873710Z"
461,"1","Cuando el Chelsea regrese a jugar champions daré mi opinión, mientras me rehusó a verla","2025-02-28T15:15:42.520190Z",460,1.408,"Irrelevant","2025-02-28T15:15:42.520210Z"
462,"1","No funciona.","2025-02-28T15:15:46.482443Z",461,2.262,"Negative","2025-02-28T15:15:46.482463Z"
463,"1","Buuuu pésimo analisis","2025-02-28T15:15:49.479175Z",462,1.527,"Irrelevant","2025-02-28T15:15:49.479193Z"
464,"1","20seg 0 visitas, decadencia total","2025-02-28T15:15:52.923159Z",463,1.911,"Irrelevant","2025-02-28T15:15:52.923177Z"
